0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71
1.0,0.6730918156992102,0.5401592452142566,0.9398318761853671,0.7235883045098284,0.686499388339073,0.27490111714098975,0.6797447398725798,0.31527955468883545,0.8446223303090915,0.08872139507342694,0.8341417148007366,0.868026623384205,0.8003706277706356,0.5006124658598574,0.6898494646435687,0.5880352189407595,0.7446913914309269,0.8998884357447585,-0.47444077349959857,-0.16698191642534496,-0.36713971370350046,0.039168597680019186,-0.263924765421817,0.6356479252147873,-0.21673734305841988,-0.5062986911012706,-0.521109639672144,-0.5912726794210179,-0.27206281704834656,-0.448889165964401,-0.254820363946947,-0.48146780844158665,-0.25095480320769326,-0.5017271238146531,-0.2923366068209963,0.5105159214207685,-0.5132127309318679,-0.46060565686644506,-0.38511855467724565,-0.3325569132345489,-0.6014589632638447,-0.5310120226762162,-0.11407036509440603,-0.3078544521800809,-0.2655763011557901,-0.32994420054635587,-0.4284250051568217,-0.5132127309318677,-0.31616061699830894,-0.5244185478716096,-0.5362768130924871,-0.2428471173785847,-0.6424689561028382,-0.19372687627261095,-0.011031723205358297,-0.08962214298964423,-0.08345997356086275,-0.5041096647190397,-0.19757566798144266,-0.11407036509440603,-0.4084671247963069,-0.28667290944031537,-0.1862761261695202,-0.16329125261907926,-0.3671996235347487,-0.4027850897937285,0.11938650567479583,-0.5113338317637403,-0.5830670938483049,-0.07450141236573384,-0.17651287491913203
0.6730918156992102,1.0,0.9247678537879186,0.616365891724495,0.47554363915917774,0.986383832033024,0.6333953490622883,0.9708803299683136,0.5528075385120231,0.8092393802291553,0.14866389938225147,0.8596349574780191,0.788091818953207,0.8885623401769209,0.9339813528413292,0.9348755588603139,0.6530364201109073,0.9760602146440929,0.501052401621662,-0.49424121544179905,-0.23374178873925686,-0.2894151302761323,0.35016490190440375,0.05899704000436168,0.8692783033266868,-0.07749071781369313,-0.31303051298649004,-0.5667129071951144,-0.7171462901581142,-0.16235784876130235,-0.11639962262003883,-0.15221177956878518,-0.4731947372340262,-0.21914159983013345,-0.542892067073161,-0.08493452886759309,0.733577205305414,-0.5565258117432066,-0.4373662944751271,-0.4194268048212083,-0.0823836699378822,-0.6414952728784303,-0.3337676527951268,-0.11562747729730669,-0.2828691754794608,0.05464993630165698,-0.5304616201900562,-0.3286748540438295,-0.4952569150375323,-0.09922620601712244,-0.7143469487785244,-0.6362403724883509,-0.046739637462794484,-0.6512389486482693,-0.0944493449983142,0.20607402121794968,0.05450731552561261,0.09615938464244017,-0.5008346475426885,-0.12397831669473221,-0.11562747729730669,-0.20830729059695263,-0.4427979042001022,0.0944094398745488,-0.21596451960679233,-0.21507768393024687,-0.25695048683143845,0.437140099029188,-0.35192090671187976,-0.57162346521146,0.22930964143753976,-0.09808036109389506
0.5401592452142566,0.9247678537879186,1.0,0.5019742663057853,0.43200176986554784,0.9106869888980442,0.7546254388189749,0.9653672417680952,0.7474521657020547,0.6286010162898833,0.20252879781920086,0.7366370622081759,0.7303578954668355,0.8221708575830462,0.9854883673931324,0.9523811791814951,0.4910515061387479,0.9188418248331218,0.387697984396756,-0.3968921523099103,-0.11011809820102195,-0.2511717575808528,0.3905898354993514,0.015208090566923394,0.8304437334456825,-0.1024541564034876,-0.14594839756438388,-0.46145472757111033,-0.5529953267862996,-0.16031294709816368,0.004766055403067147,-0.043626846089926744,-0.3970027676701229,-0.07291036721491231,-0.46235337675922056,-0.02805342605852925,0.609583599468798,-0.4346311183845397,-0.3732016073580766,-0.22489359938519138,-0.11669492709338483,-0.47707158804083394,-0.13409813754406402,-0.07522498204713182,-0.2713963804633468,0.040416293392619894,-0.4029836195068092,-0.16230428210923437,-0.3917045881737206,-0.06186135144141017,-0.5802972170078217,-0.5140149805996472,-0.10525810407200784,-0.38875326437261587,-0.12088910139118954,0.13598641949615453,0.23731857733611258,-0.011596765228186631,-0.40786813908047787,-0.010022576223391397,-0.07522498204713182,0.04054036878477645,-0.3053879226294872,0.26930720127572755,-0.10768424854744572,-0.23664929645437324,-0.09774416406614243,0.4801711833056314,-0.12852837595202043,-0.45927747157115745,0.04993489685489391,0.0018741154944359312
0.9398318761853671,0.616365891724495,0.5019742663057853,1.0,0.530858818415757,0.6498652881392448,0.18340702286272495,0.6156908118916917,0.22309037144474358,0.818909785133263,-0.09543305571897799,0.7426818245789372,0.7667551707554655,0.7700430067927989,0.4620532937661322,0.6580762811393066,0.5892780132077683,0.7150358268885958,0.8207242791832112,-0.4431121774458467,-0.13969968905677815,-0.3848304714374866,0.12107306384920774,-0.2894027718497401,0.6008372680913184,-0.2224049916507798,-0.5854909761053004,-0.48980621404758695,-0.5495548715406943,-0.2679363615216836,-0.44541705552376054,-0.2398350502086786,-0.47141795582726626,-0.2099527225817517,-0.4767524164984683,-0.2944227412415821,0.5322393150872925,-0.4896691248867151,-0.44140080995053954,-0.3317871776029915,-0.35180178551472363,-0.568859165468999,-0.5991968024760287,-0.09543305571897803,-0.29760546794674103,-0.3157370009805856,-0.2760364907119789,-0.3706288485234646,-0.4896691248867148,-0.3439643684149541,-0.46848164479459686,-0.48643928075321785,-0.3101552719602558,-0.7020927798105292,-0.20510619265461388,-0.05648339297684732,-0.026992544339297205,-0.1475409836065574,-0.46868821729945437,-0.16529490122682158,-0.09543305571897803,-0.5081376523869816,-0.23983505020867865,-0.23376229110609242,-0.1366120218579235,-0.37205033612538047,-0.49726775956284147,0.19120004834478282,-0.5623754862979817,-0.543852257403966,-0.15993368882925382,-0.19163204325354602
0.7235883045098284,0.47554363915917774,0.43200176986554784,0.530858818415757,1.0,0.4585900937677173,0.5090706310465312,0.5214532242924128,0.5557076115454174,0.44543540318737396,0.6831300510639732,0.515687954032345,0.6548995038637347,0.5135525910130956,0.40618119722996177,0.48672479904405763,0.11525073729836988,0.48027676396711616,0.6831300510639733,-0.5239745380130894,-0.14285714285714293,-0.4210237308182815,-0.33333333333333337,-0.2959437733937139,0.31538526816605894,-0.36920735043032066,-0.2794045713622834,-0.5116482203407046,-0.5114610840453097,-0.41316281893186196,-0.455484248831107,-0.24525573579398632,-0.49334937136405976,-0.2146980160486773,-0.49893200305250607,-0.30107720274771466,0.0755928946018455,-0.5128024307957477,-0.5186632757708289,-0.4275557046049463,-0.35975311233691215,-0.5212782995468438,-0.25623659477797717,-0.09759000729485336,-0.43042952956135494,-0.3228732015003787,-0.2822753912601658,-0.4913036844405175,-0.5128024307957475,-0.3676363439461174,-0.4790701375804085,-0.5553870816787396,-0.3550358012483632,-0.21302148074901803,-0.34522742695914743,-0.22084711628963774,-0.27602622373694174,-0.19557956467948945,-0.533284914639702,-0.1690308509457034,-0.09759000729485336,-0.08204564831166314,-0.24525573579398638,-0.11952286093343963,-0.13969968905677818,-0.3804593150977575,-0.19557956467948928,-0.24804966296918673,-0.30966176864266615,-0.5561442559658178,-0.18307664093930592,-0.3476767476825587
0.686499388339073,0.986383832033024,0.9106869888980442,0.6498652881392448,0.4585900937677173,1.0,0.6050853913498034,0.9495409308369401,0.5221555038017899,0.8278402250140641,0.1374020500758653,0.8527950629137716,0.7957565331315669,0.906231965559743,0.9182817404236572,0.9307960374745259,0.6945049468757719,0.9842256801355079,0.48915129827008047,-0.4792134462474482,-0.18504512555539454,-0.27437302259202745,0.3978023230538676,0.07889039853441626,0.8926996001312406,-0.052398485300368496,-0.319955765986711,-0.5565853674274515,-0.7165565658336185,-0.1367536846499144,-0.10713481991480314,-0.0966863279450333,-0.4516964263710748,-0.15498951248557605,-0.5274563686307413,-0.04117907692753936,0.7663044264171608,-0.552118587432588,-0.4192047056814422,-0.42954037922294447,-0.03694580942600559,-0.6445862564365452,-0.3419461149954321,-0.038472574021242274,-0.2652849312955302,0.08283639698358239,-0.4732476697413991,-0.33598412685719564,-0.4909608362092856,-0.07778204695861422,-0.682216438923392,-0.6323663387709579,-0.04398885756727903,-0.6882701047648005,-0.06272972528505748,0.23440254264699753,0.06995370337745606,0.13060246710788678,-0.4809175061357734,-0.06663645290274607,-0.038472574021242274,-0.24181420108873725,-0.3867453117801332,0.10770077193542774,-0.15577884630940733,-0.16343139977277873,-0.2659255053160584,0.4741474142519747,-0.3662306924414605,-0.5533372716282818,0.2412662901501531,-0.10858270328691731
0.27490111714098975,0.6333953490622883,0.7546254388189749,0.18340702286272495,0.5090706310465312,0.6050853913498034,1.0,0.7208205362160609,0.9380183548772384,0.25062735355854265,0.5674002542969243,0.37808133610949507,0.5670275808490765,0.5779079340247337,0.7478100432111076,0.6151907806543699,-0.015439675148699527,0.6048029147135319,0.12812263806704746,-0.4747537857475535,-0.13396595553856072,-0.4012659644133354,0.05656340344961449,-0.233120775483652,0.4272034313279189,-0.32406988390527586,-0.09232906094816255,-0.47980409916282585,-0.49383982798596504,-0.38201039246313884,-0.14572864321608037,-0.18399314638294337,-0.48379358602766487,-0.15740781248237248,-0.49996247098197427,-0.2070483551391364,0.17013148920200047,-0.46957149766108836,-0.46534979049726255,-0.28712861235409054,-0.30561090393797735,-0.44916126801503137,-0.0814892661904558,-0.16472910608620386,-0.4263806223991912,-0.19512367649397513,-0.280996712074406,-0.30276265071017155,-0.458256521813833,-0.21803441953511934,-0.48776107450721407,-0.54799398299098,-0.3684524629580434,-0.08730399724708673,-0.3481743420782953,-0.16886775585818728,-1.1495107875185257e-17,-0.30917183854002217,-0.4849014281081116,-0.1585106562370603,-0.16472910608620386,0.1487492470528055,-0.22999143297867922,0.1569175438817768,-0.15196581894340053,-0.36237672151799805,-0.0786030097983101,0.08483477171986663,-0.12445240418992638,-0.45501670660560567,-0.27240251917075603,-0.25490238480494204
0.6797447398725798,0.9708803299683136,0.9653672417680952,0.6156908118916917,0.5214532242924128,0.9495409308369401,0.7208205362160609,1.0,0.6919591015792145,0.7467170193142547,0.19790020429908303,0.8429378897648421,0.8356427627305717,0.8909924675087857,0.9604045088134188,0.9584072239320262,0.567590980904065,0.9659900589044611,0.5145405311776157,-0.4858815731405456,-0.17381774143080425,-0.3171193739116197,0.31544701222627436,-0.018670915820803227,0.851169469091528,-0.14574807356093722,-0.2536196847069776,-0.549723682669674,-0.6564528659782447,-0.22048473517958084,-0.11953305374437181,-0.14920429324031256,-0.485932949645245,-0.19790020429908295,-0.5453927820704854,-0.11823281933528287,0.643829924187571,-0.5260663187581196,-0.44914001958690153,-0.32630121672079804,-0.17451594226821965,-0.5852276140418935,-0.2635730486274375,-0.1187401225794498,-0.32045724898170586,-0.024249853986006004,-0.496096317588979,-0.2751690674218239,-0.48528598397066813,-0.13567121715802588,-0.6754194354428334,-0.6039337486165753,-0.12479440933568975,-0.5151769205909248,-0.1593887371494482,0.13550334779831644,0.1306074713608791,-0.018886221223671586,-0.4955433700509313,-0.11425773622475749,-0.1187401225794498,-0.08503775091426863,-0.3978781153075004,0.14542635615758961,-0.16997599101304373,-0.2934814578015253,-0.1926394564814489,0.4083285047633045,-0.2691235461646822,-0.5633503149198855,0.09405159501101173,-0.047002967690149736
0.31527955468883545,0.5528075385120231,0.7474521657020547,0.22309037144474358,0.5557076115454174,0.5221555038017899,0.9380183548772384,0.6919591015792145,1.0,0.18239188505486092,0.5394608086523583,0.33593335743217256,0.5822397448813714,0.5257093648115617,0.7280677796464684,0.6368890140682855,-0.11123728918139632,0.555860801410715,0.21978032945096074,-0.45176627538140274,-0.029247769028706207,-0.43099016921020383,-0.02924776902870628,-0.33526392469050015,0.38024678249755917,-0.4142301266165619,-0.08989156405645571,-0.4576007670003733,-0.3994632580018568,-0.4466873526941912,-0.18102108602894068,-0.15063684538282587,-0.4819409067013878,-0.09190813777040184,-0.4873944427427345,-0.23775758511590073,0.04642939395204823,-0.4261289392194654,-0.47354199907829775,-0.16659954369399899,-0.4029297844105478,-0.3727592096121169,-0.04333688619661786,-0.09990014975043673,-0.4704069223847313,-0.3011370084681167,-0.23561141080693182,-0.2442821236529662,-0.43848050267510186,-0.29496840587590334,-0.42035198197506835,-0.47954620285700233,-0.4603575599579631,0.05330455957407968,-0.42808029636852907,-0.2817242191505033,0.05651205866406816,-0.41757941321708425,-0.46851412639789936,-0.10381928103089742,-0.09990014975043673,0.22956672441926732,-0.1757429862799636,0.14682263526971864,-0.051482393410325455,-0.4505581460162712,-0.06292292527928614,0.008961934367858667,-0.045284579431406645,-0.4372955155393614,-0.42729574803778647,-0.2006020835630062
0.8446223303090915,0.8092393802291553,0.6286010162898833,0.818909785133263,0.44543540318737396,0.8278402250140641,0.25062735355854265,0.7467170193142547,0.18239188505486092,1.0,-0.060858061945018416,0.9355285539274978,0.7776413920215983,0.8940488587450699,0.6048147367590061,0.7654139963827324,0.8008534347238064,0.8618414466825702,0.6694386813952028,-0.44641248934718164,-0.2672612419124244,-0.3054204540412609,0.30685549997352424,0.012303557842092753,0.8231307954900816,-0.09209649399925633,-0.48952963906213914,-0.5205858125885409,-0.6654678028703216,-0.15820754376867283,-0.3007528242702512,-0.17206180040292132,-0.4307203412457432,-0.25560386016907755,-0.4978220305918205,-0.13411044519645507,0.7778174593052021,-0.5173049273178423,-0.4108605091022778,-0.3698385983702939,-0.13196793041081592,-0.6548594860119628,-0.5349544577259934,-0.18257418583505536,-0.24573659359149513,0.02237186850713422,-0.4062222318511936,-0.3282660821493063,-0.4984938390517387,-0.1796914775549731,-0.5868356996924398,-0.564692439315782,-0.044280744277004735,-0.8118136450784207,-0.08530244589991119,0.22247460415730477,0.02151657414559675,0.08711806224821934,-0.4672700587615175,-0.15811388300841894,-0.18257418583505536,-0.4604800590869858,-0.34412360080584264,-0.09316949906249149,-0.2613541867446583,-0.20004111597453136,-0.41816669879145285,0.39126494814337337,-0.5103569646381267,-0.5679754656266742,0.22072546568414575,-0.11826247919781828
