,0,1,2,3
0,9.195833333333333,3.341666666666667,7.2749999999999995,2.6416666666666666
1,3.341666666666667,3.3166666666666664,3.3166666666666664,2.85
2,7.2749999999999995,3.3166666666666664,6.383333333333333,2.9166666666666665
3,2.6416666666666666,2.85,2.9166666666666665,2.783333333333333
