0,1,2,3
1.0,0.6050853913498034,0.9495409308369401,0.5221555038017899
0.6050853913498034,1.0,0.7208205362160609,0.9380183548772384
0.9495409308369401,0.7208205362160609,1.0,0.6919591015792145
0.5221555038017899,0.9380183548772384,0.6919591015792145,1.0
