,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,12.994736842105263,9.184210526315805,7.410526315789459,10.019736842105264,2.560526315789469,0.08026315789473669,2.7973684210526315,3.175,3.2513157894736926,13.567105263157872,15.492105263157894,15.914473684210504,13.542105263157895,0.12236842105263188,5.157894736842105,0.09736842105263141,14.85789473684208,3.713157894736842,1.0039473684210527,15.026315789473683
1,9.184210526315805,8.187719298245607,5.238596491228081,9.264473684210529,1.4359649122807043,0.09166666666666706,1.707894736842111,2.0776315789473623,2.0925438596491253,10.194298245614059,12.592105263157892,11.783771929824574,10.478947368421045,0.06008771929824551,4.515789473684205,0.08859649122807012,13.229824561403516,2.7394736842105263,0.6802631578947362,12.257894736842108
2,7.410526315789459,5.238596491228081,4.85614035087718,5.576315789473682,1.75614035087719,0.062280701754386034,1.9736842105263102,2.3078947368421128,2.2745614035087693,8.09912280701752,8.500000000000005,8.699122807017524,7.473684210526323,0.09385964912280646,2.915789473684212,0.0614035087719299,7.722807017543845,2.457894736842105,0.6289473684210537,8.221052631578946
3,10.019736842105264,9.264473684210529,5.576315789473682,12.420065789473684,1.4651315789473678,0.08914473684210536,1.7585526315789473,2.1523026315789475,2.141118421052631,11.127960526315784,15.68486842105263,14.214802631578946,12.496052631578948,0.06809210526315787,4.981578947368421,0.1046052631578947,16.57236842105263,2.855921052631579,0.6950657894736842,15.246052631578946
4,2.560526315789469,1.4359649122807043,1.75614035087719,1.4651315789473678,1.1048245614035075,0.0076754385964912485,1.0723684210526352,1.1690789473684173,1.152850877192981,2.519517543859642,2.619736842105264,2.9984649122806983,2.4921052631578977,0.07083333333333318,0.5210526315789462,-0.005701754385964888,1.883333333333329,0.8460526315789472,0.19934210526315732,2.602631578947368
5,0.08026315789473669,0.09166666666666706,0.062280701754386034,0.08914473684210536,0.0076754385964912485,0.010416666666666647,0.017763157894736786,0.03848684210526304,0.02774122807017528,0.10054824561403528,0.09144736842105262,0.045285087719298324,0.07763157894736852,-0.00010964912280701788,-0.013157894736842143,-0.0002192982456140357,0.04692982456140349,0.004605263157894737,-0.0016447368421052694,0.07499999999999998
6,2.7973684210526315,1.707894736842111,1.9736842105263102,1.7585526315789473,1.0723684210526352,0.017763157894736786,1.143421052631579,1.2809210526315788,1.2006578947368456,2.879605263157894,2.9539473684210527,3.263815789473673,2.75,0.07039473684210505,0.7736842105263158,-0.00657894736842107,2.3342105263157946,0.9592105263157894,0.2243421052631579,2.9026315789473682
7,3.175,2.0776315789473623,2.3078947368421128,2.1523026315789475,1.1690789473684173,0.03848684210526304,1.2809210526315788,1.7226973684210527,1.462828947368427,3.307565789473696,3.344078947368421,3.3891447368421166,3.1302631578947366,0.09111842105263113,0.5026315789473684,-0.007236842105263148,2.26447368421052,0.9309210526315789,0.07203947368421053,3.169736842105263
8,3.2513157894736926,2.0925438596491253,2.2745614035087693,2.141118421052631,1.152850877192981,0.02774122807017528,1.2006578947368456,1.462828947368427,1.4130482456140405,3.392872807017538,3.4322368421052607,3.5639254385964896,3.190789473684207,0.06984649122807002,0.6763157894736833,-0.007675438596491203,2.432017543859644,1.0559210526315788,0.17401315789473706,3.30921052631579
9,13.567105263157872,10.194298245614059,8.09912280701752,11.127960526315784,2.519517543859642,0.10054824561403528,2.879605263157894,3.307565789473696,3.392872807017538,15.176206140350835,16.774342105263166,16.968311403508743,14.16973684210527,0.11107456140350896,5.855263157894742,0.12741228070175453,15.881140350877168,4.208552631578947,1.1187500000000021,16.172368421052628
